county_code,district_code,school_code,filler,test_year,subgroup_id,test_type,total_caaspp_enrollment,total_tested_at_entity_level,total_tested_at_subgroup_level,grade,test_id,caaspp_reported_enrollment,students_tested,percent_tested,mean_scale_score,percentage_standard_exceeded,percentage_standard_met,percentage_standard_met_and_above,percentage_standard_nearly_met,percentage_standard_not_met,students_with_scores,area_1_percentage_above_standard,area_1_percentage_at_or_near_standard,area_1_percentage_below_standard,area_2_percentage_above_standard,area_2_percentage_at_or_near_standard,area_2_percentage_below_standard,area_3_percentage_above_standard,area_3_percentage_at_or_near_standard,area_3_percentage_below_standard,area_4_percentage_above_standard,area_4_percentage_at_or_near_standard,area_4_percentage_below_standard,state_id
1,1212,101212,,2015,6,B,404,403,326,8,2,100,89,89.0,2698.1,70,19,89,9,2,89,80,17,3,53,44,3,67,28,4,0,0,0,01012120101212
1,1212,101212,,2015,6,B,404,403,326,8,1,100,89,89.0,2658.0,44,45,89,10,1,89,57,40,2,60,36,4,30,69,1,60,38,2,01012120101212
1,1212,101212,,2015,6,B,404,403,326,13,1,404,326,80.7,"",48,44,92,6,1,325,56,40,4,57,41,2,42,57,1,64,34,2,01012120101212
1,1212,101212,,2015,6,B,404,403,326,13,2,404,325,80.4,"",56,28,84,14,2,325,72,24,4,46,47,7,51,45,4,0,0,0,01012120101212
1,1212,101212,,2015,7,B,404,403,11,5,2,101,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,5,1,101,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,6,1,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,6,2,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,7,2,103,3,2.9,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,7,1,103,3,2.9,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,8,1,100,3,3.0,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,8,2,100,3,3.0,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,7,B,404,403,11,13,2,404,11,2.7,"",36,45,82,18,0,11,55,45,0,45,55,0,36,55,9,0,0,0,01012120101212
1,1212,101212,,2015,7,B,404,403,11,13,1,404,11,2.7,"",55,45,100,0,0,11,73,27,0,55,45,0,64,36,0,55,45,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,5,1,101,51,50.5,2581.1,47,47,94,6,0,51,55,41,4,49,47,4,41,59,0,65,35,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,5,2,101,51,50.5,2593.5,65,25,90,10,0,51,82,18,0,37,59,4,45,53,2,0,0,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,6,2,100,48,48.0,2606.7,46,40,85,15,0,48,58,40,0,44,50,6,50,50,0,0,0,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,6,1,100,48,48.0,2620.5,50,46,96,4,0,47,53,45,2,57,43,0,38,62,0,77,23,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,7,1,103,61,59.2,2654.5,52,46,98,2,0,61,59,41,0,69,31,0,52,46,2,70,30,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,7,2,103,60,58.3,2661.8,67,22,88,12,0,60,82,13,5,67,30,3,57,43,0,0,0,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,8,2,100,66,66.0,2700.2,71,18,89,8,3,66,80,17,3,53,42,5,71,24,5,0,0,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,8,1,100,66,66.0,2658.6,44,45,89,11,0,66,58,41,2,59,36,5,30,70,0,59,39,2,01012120101212
1,1212,101212,,2015,8,B,404,403,226,13,1,404,226,55.9,"",48,46,94,6,0,225,56,42,2,59,39,2,40,59,0,67,32,0,01012120101212
1,1212,101212,,2015,8,B,404,403,226,13,2,404,225,55.7,"",63,25,88,11,1,225,76,21,2,51,44,4,57,41,2,0,0,0,01012120101212
1,1212,101212,,2015,31,B,404,403,284,5,1,101,68,67.3,2549.5,29,50,79,10,10,68,41,46,13,34,59,7,28,66,6,53,44,3,01012120101212
1,1212,101212,,2015,31,B,404,403,284,5,2,101,68,67.3,2564.4,44,34,78,18,4,68,68,24,9,18,71,12,34,54,12,0,0,0,01012120101212
1,1212,101212,,2015,31,B,404,403,284,6,2,100,70,70.0,2556.6,27,27,54,27,19,70,33,44,21,26,51,23,29,61,10,0,0,0,01012120101212
1,1212,101212,,2015,31,B,404,403,284,6,1,100,70,70.0,2573.4,29,46,74,17,9,69,30,54,16,38,52,10,28,64,9,54,43,3,01012120101212
1,1212,101212,,2015,31,B,404,403,284,7,1,103,73,70.9,2623.3,42,41,84,12,4,73,49,42,8,53,44,3,38,55,7,56,37,7,01012120101212
1,1212,101212,,2015,31,B,404,403,284,7,2,103,72,69.9,2632.3,53,25,78,19,3,72,71,17,13,50,42,8,44,54,1,0,0,0,01012120101212
1,1212,101212,,2015,31,B,404,403,284,8,2,100,72,72.0,2667.5,61,22,83,8,8,72,74,18,7,46,42,13,60,32,8,0,0,0,01012120101212
1,1212,101212,,2015,31,B,404,403,284,8,1,100,72,72.0,2632.1,35,46,81,15,4,72,44,47,8,49,42,10,22,75,3,49,47,4,01012120101212
1,1212,101212,,2015,31,B,404,403,284,13,1,404,283,70.0,"",34,46,80,14,7,282,41,47,11,44,49,7,29,65,6,53,43,4,01012120101212
1,1212,101212,,2015,31,B,404,403,284,13,2,404,282,69.8,"",46,27,73,18,9,282,61,26,12,35,51,14,42,50,8,0,0,0,01012120101212
1,1212,101212,,2015,74,B,404,403,12,5,1,101,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,5,2,101,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,6,2,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,6,1,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,7,1,103,3,2.9,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,7,2,103,3,2.9,*,*,*,*,*,*,3,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,8,2,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,8,1,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,74,B,404,403,12,13,1,404,12,3.0,"",33,50,83,17,0,12,33,58,8,50,50,0,42,58,0,42,58,0,01012120101212
1,1212,101212,,2015,74,B,404,403,12,13,2,404,12,3.0,"",42,25,67,17,17,12,50,33,17,25,42,33,42,58,0,0,0,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,5,1,101,40,39.6,2579.2,48,45,93,5,3,40,55,43,3,48,48,5,38,63,0,75,25,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,5,2,101,40,39.6,2597.2,70,23,93,8,0,40,93,8,0,40,55,5,50,45,5,0,0,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,6,2,100,23,23.0,2607.0,43,43,87,4,9,23,61,26,9,48,43,9,57,39,4,0,0,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,6,1,100,23,23.0,2617.9,52,43,96,4,0,23,48,48,4,70,26,4,39,61,0,70,30,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,7,1,103,30,29.1,2669.1,67,23,90,10,0,30,63,33,3,73,27,0,60,40,0,70,30,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,7,2,103,30,29.1,2691.2,80,20,100,0,0,30,93,7,0,80,20,0,67,33,0,0,0,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,8,2,100,27,27.0,2750.4,93,7,100,0,0,27,93,7,0,81,15,4,89,11,0,0,0,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,8,1,100,27,27.0,2687.5,52,41,93,7,0,27,74,26,0,67,33,0,48,52,0,70,30,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,13,1,404,120,29.7,"",54,38,93,7,1,120,60,38,3,63,35,3,46,54,0,72,28,0,01012120101212
1,1212,101212,,2015,76,B,404,403,120,13,2,404,120,29.7,"",73,23,95,3,2,120,87,11,2,61,35,4,64,33,3,0,0,0,01012120101212
1,1212,101212,,2015,77,B,404,403,17,5,1,101,6,5.9,*,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,5,2,101,6,5.9,*,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,6,2,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,6,1,100,4,4.0,*,*,*,*,*,*,4,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,7,1,103,5,4.9,*,*,*,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,7,2,103,5,4.9,*,*,*,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,8,2,100,2,2.0,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,8,1,100,2,2.0,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,77,B,404,403,17,13,1,404,17,4.2,"",41,41,82,12,6,17,53,29,18,47,47,6,47,53,0,65,35,0,01012120101212
1,1212,101212,,2015,77,B,404,403,17,13,2,404,17,4.2,"",41,41,82,6,12,17,76,18,6,41,47,12,41,35,24,0,0,0,01012120101212
1,1212,101212,,2015,78,B,404,403,226,5,1,101,46,45.5,2543.2,30,39,70,17,13,46,37,43,20,37,52,11,30,63,7,46,52,2,01012120101212
1,1212,101212,,2015,78,B,404,403,226,5,2,101,46,45.5,2556.2,37,33,70,24,7,46,54,35,11,20,65,15,28,54,17,0,0,0,01012120101212
1,1212,101212,,2015,78,B,404,403,226,6,2,100,61,61.0,2547.4,21,26,48,36,16,61,28,51,21,21,56,23,20,69,11,0,0,0,01012120101212
1,1212,101212,,2015,78,B,404,403,226,6,1,100,61,61.0,2565.4,26,43,69,21,10,60,32,53,15,30,58,12,27,62,12,50,47,3,01012120101212
1,1212,101212,,2015,78,B,404,403,226,7,1,103,60,58.3,2604.7,32,45,77,18,5,60,43,45,12,45,52,3,28,60,12,50,38,12,01012120101212
1,1212,101212,,2015,78,B,404,403,226,7,2,103,59,57.3,2599.1,36,27,63,29,8,59,56,22,22,34,49,17,29,68,3,0,0,0,01012120101212
1,1212,101212,,2015,78,B,404,403,226,8,2,100,58,58.0,2643.4,50,28,78,12,10,58,66,22,10,33,53,14,52,36,12,0,0,0,01012120101212
1,1212,101212,,2015,78,B,404,403,226,8,1,100,58,58.0,2622.5,34,43,78,16,7,58,40,48,12,47,38,16,19,78,3,45,48,7,01012120101212
1,1212,101212,,2015,78,B,404,403,226,13,2,404,224,55.4,"",36,28,64,25,11,224,50,33,17,27,55,17,32,57,11,0,0,0,01012120101212
1,1212,101212,,2015,78,B,404,403,226,13,1,404,225,55.7,"",31,43,73,18,8,224,38,48,14,40,50,10,26,66,8,48,46,6,01012120101212
1,1212,101212,,2015,79,B,404,403,2,7,2,103,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,79,B,404,403,2,7,1,103,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,79,B,404,403,2,8,1,100,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,79,B,404,403,2,8,2,100,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,79,B,404,403,2,13,2,404,2,0.5,"",*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,79,B,404,403,2,13,1,404,2,0.5,"",*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,5,2,101,5,5.0,*,*,*,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,5,1,101,5,5.0,*,*,*,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,6,1,100,8,8.0,*,*,*,*,*,*,8,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,6,2,100,8,8.0,*,*,*,*,*,*,8,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,7,2,103,2,1.9,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,7,1,103,2,1.9,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,8,1,100,7,7.0,*,*,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,8,2,100,7,7.0,*,*,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,80,B,404,403,22,13,2,404,22,5.4,"",45,41,86,14,0,22,64,36,0,36,55,9,45,55,0,0,0,0,01012120101212
1,1212,101212,,2015,80,B,404,403,22,13,1,404,22,5.4,"",50,45,95,0,5,22,59,36,5,55,45,0,45,50,5,55,41,5,01012120101212
1,1212,101212,,2015,90,B,404,403,57,5,1,101,11,10.9,2555.8,27,55,82,18,0,11,27,64,9,45,55,0,9,91,0,64,36,0,01012120101212
1,1212,101212,,2015,90,B,404,403,57,5,2,101,11,10.9,2579.3,55,36,91,9,0,11,73,27,0,27,64,9,27,64,9,0,0,0,01012120101212
1,1212,101212,,2015,90,B,404,403,57,6,2,100,13,13.0,2578.8,31,46,77,15,8,13,38,54,8,31,62,8,38,62,0,0,0,0,01012120101212
1,1212,101212,,2015,90,B,404,403,57,6,1,100,13,13.0,2590.9,31,54,85,15,0,13,31,62,8,38,62,0,31,69,0,54,46,0,01012120101212
1,1212,101212,,2015,90,B,404,403,57,7,1,103,14,13.6,2625.1,50,36,86,7,7,14,50,29,21,64,29,7,57,36,7,57,36,7,01012120101212
1,1212,101212,,2015,90,B,404,403,57,7,2,103,14,13.6,2631.6,50,36,86,7,7,14,86,0,14,43,50,7,43,50,7,0,0,0,01012120101212
1,1212,101212,,2015,90,B,404,403,57,8,2,100,19,19.0,2669.4,63,16,79,11,11,19,74,16,11,53,32,16,63,32,5,0,0,0,01012120101212
1,1212,101212,,2015,90,B,404,403,57,8,1,100,19,19.0,2630.7,47,21,68,21,11,19,58,21,21,58,26,16,47,42,11,37,58,5,01012120101212
1,1212,101212,,2015,90,B,404,403,57,13,1,404,57,14.1,"",40,39,79,16,5,57,44,40,16,53,40,7,39,56,5,51,46,4,01012120101212
1,1212,101212,,2015,90,B,404,403,57,13,2,404,57,14.1,"",51,32,82,11,7,57,68,23,9,40,49,11,46,49,5,0,0,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,5,1,101,31,30.7,2556.4,35,48,84,13,3,31,45,45,10,23,71,6,29,71,0,52,48,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,5,2,101,31,30.7,2569.2,39,39,77,23,0,31,68,32,0,23,68,10,29,61,10,0,0,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,6,2,100,30,30.0,2536.8,7,43,50,27,23,30,33,37,30,13,53,33,13,67,20,0,0,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,6,1,100,30,30.0,2551.3,20,37,57,30,13,29,34,41,24,21,62,17,21,66,14,41,55,3,01012120101212
1,1212,101212,,2015,91,B,404,403,120,7,1,103,33,32.0,2624.1,39,45,85,15,0,33,42,58,0,58,42,0,39,58,3,52,45,3,01012120101212
1,1212,101212,,2015,91,B,404,403,120,7,2,103,33,32.0,2622.0,52,15,67,30,3,33,58,27,15,45,42,12,36,61,3,0,0,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,8,2,100,26,26.0,2680.9,69,15,85,12,4,26,77,19,4,42,50,8,65,27,8,0,0,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,8,1,100,26,26.0,2646.5,35,58,92,8,0,26,42,58,0,50,42,8,23,77,0,65,35,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,13,2,404,120,29.7,"",41,28,69,23,8,120,58,29,13,31,53,16,35,55,10,0,0,0,01012120101212
1,1212,101212,,2015,91,B,404,403,120,13,1,404,120,29.7,"",33,47,79,17,4,119,41,50,8,38,55,8,29,67,4,52,46,2,01012120101212
1,1212,101212,,2015,92,B,404,403,81,5,2,101,22,21.8,2556.5,41,23,64,27,9,22,64,18,18,23,64,14,41,36,23,0,0,0,01012120101212
1,1212,101212,,2015,92,B,404,403,81,5,1,101,22,21.8,2554.2,36,32,68,18,14,22,41,41,18,45,45,9,41,55,5,64,32,5,01012120101212
1,1212,101212,,2015,92,B,404,403,81,6,1,100,24,24.0,2582.6,33,50,83,8,8,24,29,58,13,46,46,8,33,58,8,58,42,0,01012120101212
1,1212,101212,,2015,92,B,404,403,81,6,2,100,24,24.0,2573.0,38,17,54,38,8,24,38,54,8,38,38,25,33,58,8,0,0,0,01012120101212
1,1212,101212,,2015,92,B,404,403,81,7,2,103,19,18.4,2607.7,42,26,68,21,11,19,68,11,21,42,37,21,32,68,0,0,0,0,01012120101212
1,1212,101212,,2015,92,B,404,403,81,7,1,103,19,18.4,2605.4,42,21,63,26,11,19,47,26,26,37,58,5,32,58,11,47,32,21,01012120101212
1,1212,101212,,2015,92,B,404,403,81,8,1,100,16,16.0,2620.3,19,56,75,25,0,16,31,69,0,38,63,0,0,100,0,44,56,0,01012120101212
1,1212,101212,,2015,92,B,404,403,81,8,2,100,16,16.0,2688.6,50,50,100,0,0,16,69,31,0,38,63,0,56,44,0,0,0,0,01012120101212
1,1212,101212,,2015,92,B,404,403,81,13,2,404,81,20.0,"",42,27,69,23,7,81,58,30,12,35,49,16,40,52,9,0,0,0,01012120101212
1,1212,101212,,2015,92,B,404,403,81,13,1,404,81,20.0,"",33,40,73,19,9,81,37,48,15,42,52,6,28,65,6,54,40,6,01012120101212
1,1212,101212,,2015,93,B,404,403,97,5,1,101,14,13.9,2564.1,36,50,86,7,7,14,50,43,7,50,43,7,50,43,7,57,43,0,01012120101212
1,1212,101212,,2015,93,B,404,403,97,5,2,101,14,13.9,2588.1,64,29,93,7,0,14,86,14,0,21,79,0,50,50,0,0,0,0,01012120101212
1,1212,101212,,2015,93,B,404,403,97,6,2,100,25,25.0,2578.8,36,28,64,24,12,25,40,44,12,36,52,12,36,60,4,0,0,0,01012120101212
1,1212,101212,,2015,93,B,404,403,97,6,1,100,25,25.0,2610.2,56,36,92,8,0,25,52,48,0,60,36,4,40,60,0,68,32,0,01012120101212
1,1212,101212,,2015,93,B,404,403,97,7,1,103,28,27.2,2647.1,54,36,89,11,0,28,61,39,0,57,43,0,43,46,11,79,18,4,01012120101212
1,1212,101212,,2015,93,B,404,403,97,7,2,103,27,26.2,2649.0,56,30,85,7,7,27,78,11,11,63,30,7,56,44,0,0,0,0,01012120101212
1,1212,101212,,2015,93,B,404,403,97,8,2,100,30,30.0,2682.5,67,17,83,7,10,30,77,13,7,57,30,13,67,23,10,0,0,0,01012120101212
1,1212,101212,,2015,93,B,404,403,97,8,1,100,30,30.0,2659.8,50,37,87,10,3,30,63,30,7,63,27,10,30,67,3,57,37,7,01012120101212
1,1212,101212,,2015,93,B,404,403,97,13,2,404,96,23.8,"",55,25,80,11,8,96,69,21,8,48,43,9,53,43,4,0,0,0,01012120101212
1,1212,101212,,2015,93,B,404,403,97,13,1,404,97,24.0,"",51,38,89,9,2,97,58,39,3,59,36,5,39,56,5,66,31,3,01012120101212
1,1212,101212,,2015,94,B,404,403,27,5,2,101,2,2.0,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,5,1,101,2,2.0,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,6,1,100,7,7.0,*,*,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,6,2,100,7,7.0,*,*,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,7,1,103,9,8.7,*,*,*,*,*,*,9,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,7,2,103,9,8.7,*,*,*,*,*,*,9,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,8,2,100,8,8.0,*,*,*,*,*,*,8,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,8,1,100,8,8.0,*,*,*,*,*,*,8,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,94,B,404,403,27,13,1,404,26,6.4,"",42,50,92,4,4,26,58,35,8,62,35,4,50,50,0,62,35,4,01012120101212
1,1212,101212,,2015,94,B,404,403,27,13,2,404,26,6.4,"",58,31,88,8,4,26,69,23,8,42,54,4,58,35,8,0,0,0,01012120101212
1,1212,101212,,2015,99,B,404,403,370,5,1,101,92,91.1,2567.1,39,46,85,11,4,92,48,43,9,42,54,3,38,60,2,58,40,2,01012120101212
1,1212,101212,,2015,99,B,404,403,370,5,2,101,92,91.1,2576.4,49,33,82,17,1,92,73,24,3,27,65,8,37,55,8,0,0,0,01012120101212
1,1212,101212,,2015,99,B,404,403,370,6,2,100,90,90.0,2573.8,29,34,63,27,10,90,40,48,11,30,52,18,33,60,7,0,0,0,01012120101212
1,1212,101212,,2015,99,B,404,403,370,6,1,100,90,90.0,2593.0,39,44,83,14,2,89,40,52,8,44,53,3,34,63,3,60,39,1,01012120101212
1,1212,101212,,2015,99,B,404,403,370,7,1,103,95,92.2,2633.2,46,39,85,13,2,95,54,39,7,57,41,2,44,52,4,60,34,6,01012120101212
1,1212,101212,,2015,99,B,404,403,370,7,2,103,94,91.3,2637.6,52,29,81,16,3,94,72,16,12,52,39,9,44,55,1,0,0,0,01012120101212
1,1212,101212,,2015,99,B,404,403,370,8,2,100,93,93.0,2695.0,68,22,89,9,2,93,80,17,3,51,45,4,67,29,4,0,0,0,01012120101212
1,1212,101212,,2015,99,B,404,403,370,8,1,100,93,93.0,2653.5,42,45,87,12,1,93,55,42,3,58,37,5,29,70,1,56,42,2,01012120101212
1,1212,101212,,2015,99,B,404,403,370,13,1,404,370,91.6,"",42,44,85,12,2,369,49,44,7,50,46,4,36,61,3,58,39,3,01012120101212
1,1212,101212,,2015,99,B,404,403,370,13,2,404,369,91.3,"",50,29,79,17,4,369,66,26,7,40,50,9,45,50,5,0,0,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,5,1,101,32,31.7,2586.5,56,28,84,13,3,32,59,31,9,59,34,6,56,44,0,63,38,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,5,2,101,32,31.7,2586.1,56,22,78,22,0,32,75,22,3,47,47,6,41,47,13,0,0,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,6,2,100,30,30.0,2581.3,27,43,70,23,7,30,47,47,7,33,47,20,33,57,10,0,0,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,6,1,100,30,30.0,2600.8,53,33,87,10,3,30,53,43,3,50,43,7,40,57,3,60,40,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,7,2,103,30,29.1,2626.8,43,33,77,10,13,30,67,17,17,50,33,17,37,60,3,0,0,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,7,1,103,30,29.1,2638.1,47,33,80,20,0,30,53,37,10,57,43,0,53,40,7,63,30,7,01012120101212
1,1212,101212,,2015,111,B,404,403,119,8,1,100,27,27.0,2674.3,52,37,89,7,4,27,70,26,4,70,22,7,41,56,4,67,30,4,01012120101212
1,1212,101212,,2015,111,B,404,403,119,8,2,100,27,27.0,2715.7,74,19,93,7,0,27,81,15,4,52,48,0,74,22,4,0,0,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,13,2,404,119,29.5,"",50,29,79,16,5,119,67,25,8,45,44,11,45,47,8,0,0,0,01012120101212
1,1212,101212,,2015,111,B,404,403,119,13,1,404,119,29.5,"",52,33,85,13,3,119,59,34,7,59,36,5,48,49,3,63,34,3,01012120101212
1,1212,101212,,2015,121,B,404,403,21,5,2,101,20,19.8,2566.5,50,25,75,20,5,20,65,20,15,40,45,15,30,55,15,0,0,0,01012120101212
1,1212,101212,,2015,121,B,404,403,21,5,1,101,20,19.8,2565.8,45,40,85,0,15,20,60,25,15,55,35,10,45,45,10,45,50,5,01012120101212
1,1212,101212,,2015,121,B,404,403,21,6,1,100,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,121,B,404,403,21,6,2,100,1,1.0,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,01012120101212
1,1212,101212,,2015,121,B,404,403,21,13,2,404,21,5.2,"",48,24,71,19,10,21,62,19,19,38,43,19,29,57,14,0,0,0,01012120101212
